,SNR_out,SNR_out,SNR_imp,SNR_imp,PRD,PRD,RMSE,RMSE
,mean,std,mean,std,mean,std,mean,std
snr_in_target,,,,,,,,
0,21.814944702262636,3.1395000622864297,13.77966980349862,3.0512525808767337,8.727523707291937,3.981991907959082,0.04023288431614474,0.026663203782948494
5,24.59056212354418,3.1410494061664216,13.003749776608704,3.4508275831480764,6.340986014858577,2.892111163190559,0.027225639283552275,0.013691625949417148
7,25.288644945827286,3.5388708846599495,12.089113814277338,3.8232265988335197,5.979828225905511,3.229357880597992,0.026047443291503918,0.015603686469466173
10,26.71494387653238,3.7972083295207364,11.050740738852507,4.014046351400362,5.168188851519571,3.2238195759595603,0.022307535278471867,0.01544101454481922
